Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,10.560000,10.560000,10.560000,10.560000,9.274787,0
2014-01-02,10.580000,10.580000,10.580000,10.580000,9.292356,0
2014-01-03,10.570000,10.570000,10.570000,10.570000,9.283569,0
2014-01-06,10.590000,10.590000,10.590000,10.590000,9.301137,0
2014-01-07,10.600000,10.600000,10.600000,10.600000,9.309924,0
2014-01-08,10.570000,10.570000,10.570000,10.570000,9.283569,0
2014-01-09,10.580000,10.580000,10.580000,10.580000,9.292356,0
2014-01-10,10.630000,10.630000,10.630000,10.630000,9.336270,0
2014-01-13,10.650000,10.650000,10.650000,10.650000,9.353838,0
2014-01-14,10.630000,10.630000,10.630000,10.630000,9.336270,0
2014-01-15,10.620000,10.620000,10.620000,10.620000,9.327487,0
2014-01-16,10.640000,10.640000,10.640000,10.640000,9.345052,0
2014-01-17,10.650000,10.650000,10.650000,10.650000,9.353838,0
2014-01-21,10.640000,10.640000,10.640000,10.640000,9.345052,0
2014-01-22,10.630000,10.630000,10.630000,10.630000,9.336270,0
2014-01-23,10.660000,10.660000,10.660000,10.660000,9.362622,0
2014-01-24,10.680000,10.680000,10.680000,10.680000,9.380184,0
2014-01-27,10.660000,10.660000,10.660000,10.660000,9.362622,0
2014-01-28,10.670000,10.670000,10.670000,10.670000,9.371400,0
2014-01-29,10.690000,10.690000,10.690000,10.690000,9.388967,0
2014-01-30,10.690000,10.690000,10.690000,10.690000,9.388967,0
2014-01-31,10.700000,10.700000,10.700000,10.700000,9.418013,0
2014-02-03,10.740000,10.740000,10.740000,10.740000,9.453219,0
2014-02-04,10.720000,10.720000,10.720000,10.720000,9.435618,0
2014-02-05,10.700000,10.700000,10.700000,10.700000,9.418013,0
2014-02-06,10.690000,10.690000,10.690000,10.690000,9.409212,0
2014-02-07,10.700000,10.700000,10.700000,10.700000,9.418013,0
2014-02-10,10.710000,10.710000,10.710000,10.710000,9.426815,0
2014-02-11,10.680000,10.680000,10.680000,10.680000,9.400412,0
2014-02-12,10.670000,10.670000,10.670000,10.670000,9.391607,0
2014-02-13,10.690000,10.690000,10.690000,10.690000,9.409212,0
2014-02-14,10.690000,10.690000,10.690000,10.690000,9.409212,0
2014-02-18,10.700000,10.700000,10.700000,10.700000,9.418013,0
2014-02-19,10.690000,10.690000,10.690000,10.690000,9.409212,0
2014-02-20,10.680000,10.680000,10.680000,10.680000,9.400412,0
2014-02-21,10.690000,10.690000,10.690000,10.690000,9.409212,0
2014-02-24,10.680000,10.680000,10.680000,10.680000,9.400412,0
2014-02-25,10.710000,10.710000,10.710000,10.710000,9.426815,0
2014-02-26,10.720000,10.720000,10.720000,10.720000,9.435618,0
2014-02-27,10.740000,10.740000,10.740000,10.740000,9.453219,0
2014-02-28,10.730000,10.730000,10.730000,10.730000,9.462922,0
2014-03-03,10.760000,10.760000,10.760000,10.760000,9.489379,0
2014-03-04,10.710000,10.710000,10.710000,10.710000,9.445280,0
2014-03-05,10.720000,10.720000,10.720000,10.720000,9.454104,0
2014-03-06,10.690000,10.690000,10.690000,10.690000,9.427648,0
2014-03-07,10.670000,10.670000,10.670000,10.670000,9.410006,0
2014-03-10,10.670000,10.670000,10.670000,10.670000,9.410006,0
2014-03-11,10.670000,10.670000,10.670000,10.670000,9.410006,0
2014-03-12,10.690000,10.690000,10.690000,10.690000,9.427648,0
2014-03-13,10.730000,10.730000,10.730000,10.730000,9.462922,0
2014-03-14,10.720000,10.720000,10.720000,10.720000,9.454104,0
2014-03-17,10.700000,10.700000,10.700000,10.700000,9.436464,0
2014-03-18,10.710000,10.710000,10.710000,10.710000,9.445280,0
2014-03-19,10.660000,10.660000,10.660000,10.660000,9.401188,0
2014-03-20,10.650000,10.650000,10.650000,10.650000,9.392370,0
2014-03-21,10.670000,10.670000,10.670000,10.670000,9.410006,0
2014-03-24,10.680000,10.680000,10.680000,10.680000,9.418827,0
2014-03-25,10.680000,10.680000,10.680000,10.680000,9.418827,0
2014-03-26,10.700000,10.700000,10.700000,10.700000,9.436464,0
2014-03-27,10.710000,10.710000,10.710000,10.710000,9.445280,0
2014-03-28,10.690000,10.690000,10.690000,10.690000,9.427648,0
2014-03-31,10.690000,10.690000,10.690000,10.690000,9.448859,0
2014-04-01,10.680000,10.680000,10.680000,10.680000,9.440022,0
2014-04-02,10.660000,10.660000,10.660000,10.660000,9.422343,0
2014-04-03,10.670000,10.670000,10.670000,10.670000,9.431177,0
2014-04-04,10.700000,10.700000,10.700000,10.700000,9.457698,0
2014-04-07,10.720000,10.720000,10.720000,10.720000,9.475373,0
2014-04-08,10.720000,10.720000,10.720000,10.720000,9.475373,0
2014-04-09,10.720000,10.720000,10.720000,10.720000,9.475373,0
2014-04-10,10.750000,10.750000,10.750000,10.750000,9.501893,0
2014-04-11,10.760000,10.760000,10.760000,10.760000,9.510730,0
2014-04-14,10.750000,10.750000,10.750000,10.750000,9.501893,0
2014-04-15,10.760000,10.760000,10.760000,10.760000,9.510730,0
2014-04-16,10.750000,10.750000,10.750000,10.750000,9.501893,0
2014-04-17,10.710000,10.710000,10.710000,10.710000,9.466535,0
2014-04-21,10.710000,10.710000,10.710000,10.710000,9.466535,0
2014-04-22,10.720000,10.720000,10.720000,10.720000,9.475373,0
2014-04-23,10.730000,10.730000,10.730000,10.730000,9.484214,0
2014-04-24,10.740000,10.740000,10.740000,10.740000,9.493052,0
2014-04-25,10.740000,10.740000,10.740000,10.740000,9.493052,0
2014-04-28,10.730000,10.730000,10.730000,10.730000,9.484214,0
2014-04-29,10.730000,10.730000,10.730000,10.730000,9.484214,0
2014-04-30,10.750000,10.750000,10.750000,10.750000,9.522305,0
2014-05-01,10.780000,10.780000,10.780000,10.780000,9.548875,0
2014-05-02,10.780000,10.780000,10.780000,10.780000,9.548875,0
2014-05-05,10.770000,10.770000,10.770000,10.770000,9.540020,0
2014-05-06,10.780000,10.780000,10.780000,10.780000,9.548875,0
2014-05-07,10.790000,10.790000,10.790000,10.790000,9.557733,0
2014-05-08,10.790000,10.790000,10.790000,10.790000,9.557733,0
2014-05-09,10.780000,10.780000,10.780000,10.780000,9.548875,0
2014-05-12,10.760000,10.760000,10.760000,10.760000,9.531160,0
2014-05-13,10.790000,10.790000,10.790000,10.790000,9.557733,0
2014-05-14,10.820000,10.820000,10.820000,10.820000,9.584309,0
2014-05-15,10.830000,10.830000,10.830000,10.830000,9.593165,0
2014-05-16,10.820000,10.820000,10.820000,10.820000,9.584309,0
2014-05-19,10.810000,10.810000,10.810000,10.810000,9.575454,0
2014-05-20,10.830000,10.830000,10.830000,10.830000,9.593165,0
2014-05-21,10.810000,10.810000,10.810000,10.810000,9.575454,0
2014-05-22,10.810000,10.810000,10.810000,10.810000,9.575454,0
2014-05-23,10.820000,10.820000,10.820000,10.820000,9.584309,0
2014-05-27,10.830000,10.830000,10.830000,10.830000,9.593165,0
2014-05-28,10.860000,10.860000,10.860000,10.860000,9.619744,0
2014-05-29,10.850000,10.850000,10.850000,10.850000,9.610882,0
2014-05-30,10.840000,10.840000,10.840000,10.840000,9.622424,0
2014-06-02,10.820000,10.820000,10.820000,10.820000,9.604670,0
2014-06-03,10.790000,10.790000,10.790000,10.790000,9.578038,0
2014-06-04,10.780000,10.780000,10.780000,10.780000,9.569161,0
2014-06-05,10.800000,10.800000,10.800000,10.800000,9.586911,0
2014-06-06,10.790000,10.790000,10.790000,10.790000,9.578038,0
2014-06-09,10.780000,10.780000,10.780000,10.780000,9.569161,0
2014-06-10,10.770000,10.770000,10.770000,10.770000,9.560287,0
2014-06-11,10.770000,10.770000,10.770000,10.770000,9.560287,0
2014-06-12,10.790000,10.790000,10.790000,10.790000,9.578038,0
2014-06-13,10.780000,10.780000,10.780000,10.780000,9.569161,0
2014-06-16,10.790000,10.790000,10.790000,10.790000,9.578038,0
2014-06-17,10.760000,10.760000,10.760000,10.760000,9.551410,0
2014-06-18,10.790000,10.790000,10.790000,10.790000,9.578038,0
2014-06-19,10.770000,10.770000,10.770000,10.770000,9.560287,0
2014-06-20,10.780000,10.780000,10.780000,10.780000,9.569161,0
2014-06-23,10.780000,10.780000,10.780000,10.780000,9.569161,0
2014-06-24,10.800000,10.800000,10.800000,10.800000,9.586911,0
2014-06-25,10.810000,10.810000,10.810000,10.810000,9.595795,0
2014-06-26,10.820000,10.820000,10.820000,10.820000,9.604670,0
2014-06-27,10.820000,10.820000,10.820000,10.820000,9.604670,0
2014-06-30,10.830000,10.830000,10.830000,10.830000,9.633131,0
2014-07-01,10.810000,10.810000,10.810000,10.810000,9.615339,0
2014-07-02,10.780000,10.780000,10.780000,10.780000,9.588657,0
2014-07-03,10.760000,10.760000,10.760000,10.760000,9.570868,0
2014-07-07,10.770000,10.770000,10.770000,10.770000,9.579764,0
2014-07-08,10.800000,10.800000,10.800000,10.800000,9.606448,0
2014-07-09,10.800000,10.800000,10.800000,10.800000,9.606448,0
2014-07-10,10.810000,10.810000,10.810000,10.810000,9.615339,0
2014-07-11,10.820000,10.820000,10.820000,10.820000,9.624238,0
2014-07-14,10.800000,10.800000,10.800000,10.800000,9.606448,0
2014-07-15,10.790000,10.790000,10.790000,10.790000,9.597550,0
2014-07-16,10.800000,10.800000,10.800000,10.800000,9.606448,0
2014-07-17,10.830000,10.830000,10.830000,10.830000,9.633131,0
2014-07-18,10.820000,10.820000,10.820000,10.820000,9.624238,0
2014-07-21,10.820000,10.820000,10.820000,10.820000,9.624238,0
2014-07-22,10.830000,10.830000,10.830000,10.830000,9.633131,0
2014-07-23,10.830000,10.830000,10.830000,10.830000,9.633131,0
2014-07-24,10.800000,10.800000,10.800000,10.800000,9.606448,0
2014-07-25,10.830000,10.830000,10.830000,10.830000,9.633131,0
2014-07-28,10.820000,10.820000,10.820000,10.820000,9.624238,0
2014-07-29,10.830000,10.830000,10.830000,10.830000,9.633131,0
2014-07-30,10.790000,10.790000,10.790000,10.790000,9.597550,0
2014-07-31,10.780000,10.780000,10.780000,10.780000,9.608248,0
2014-08-01,10.810000,10.810000,10.810000,10.810000,9.634985,0
2014-08-04,10.810000,10.810000,10.810000,10.810000,9.634985,0
2014-08-05,10.820000,10.820000,10.820000,10.820000,9.643901,0
2014-08-06,10.810000,10.810000,10.810000,10.810000,9.634985,0
2014-08-07,10.840000,10.840000,10.840000,10.840000,9.661729,0
2014-08-08,10.830000,10.830000,10.830000,10.830000,9.652811,0
2014-08-11,10.830000,10.830000,10.830000,10.830000,9.652811,0
2014-08-12,10.820000,10.820000,10.820000,10.820000,9.643901,0
2014-08-13,10.840000,10.840000,10.840000,10.840000,9.661729,0
2014-08-14,10.850000,10.850000,10.850000,10.850000,9.670640,0
2014-08-15,10.870000,10.870000,10.870000,10.870000,9.688467,0
2014-08-18,10.850000,10.850000,10.850000,10.850000,9.670640,0
2014-08-19,10.840000,10.840000,10.840000,10.840000,9.661729,0
2014-08-20,10.830000,10.830000,10.830000,10.830000,9.652811,0
2014-08-21,10.840000,10.840000,10.840000,10.840000,9.661729,0
2014-08-22,10.840000,10.840000,10.840000,10.840000,9.661729,0
2014-08-25,10.850000,10.850000,10.850000,10.850000,9.670640,0
2014-08-26,10.850000,10.850000,10.850000,10.850000,9.670640,0
2014-08-27,10.870000,10.870000,10.870000,10.870000,9.688467,0
2014-08-28,10.880000,10.880000,10.880000,10.880000,9.697380,0
2014-08-29,10.880000,10.880000,10.880000,10.880000,9.717029,0
2014-09-02,10.840000,10.840000,10.840000,10.840000,9.681306,0
2014-09-03,10.850000,10.850000,10.850000,10.850000,9.690235,0
2014-09-04,10.830000,10.830000,10.830000,10.830000,9.672369,0
2014-09-05,10.830000,10.830000,10.830000,10.830000,9.672369,0
2014-09-08,10.820000,10.820000,10.820000,10.820000,9.663442,0
2014-09-09,10.800000,10.800000,10.800000,10.800000,9.645577,0
2014-09-10,10.780000,10.780000,10.780000,10.780000,9.627716,0
2014-09-11,10.770000,10.770000,10.770000,10.770000,9.618786,0
2014-09-12,10.750000,10.750000,10.750000,10.750000,9.600925,0
2014-09-15,10.760000,10.760000,10.760000,10.760000,9.609854,0
2014-09-16,10.750000,10.750000,10.750000,10.750000,9.600925,0
2014-09-17,10.740000,10.740000,10.740000,10.740000,9.591991,0
2014-09-18,10.740000,10.740000,10.740000,10.740000,9.591991,0
2014-09-19,10.760000,10.760000,10.760000,10.760000,9.609854,0
2014-09-22,10.770000,10.770000,10.770000,10.770000,9.618786,0
2014-09-23,10.790000,10.790000,10.790000,10.790000,9.636646,0
2014-09-24,10.770000,10.770000,10.770000,10.770000,9.618786,0
2014-09-25,10.800000,10.800000,10.800000,10.800000,9.645577,0
2014-09-26,10.780000,10.780000,10.780000,10.780000,9.627716,0
2014-09-29,10.790000,10.790000,10.790000,10.790000,9.636646,0
2014-09-30,10.780000,10.780000,10.780000,10.780000,9.646491,0
2014-10-01,10.840000,10.840000,10.840000,10.840000,9.700184,0
2014-10-02,10.820000,10.820000,10.820000,10.820000,9.682284,0
2014-10-03,10.820000,10.820000,10.820000,10.820000,9.682284,0
2014-10-06,10.830000,10.830000,10.830000,10.830000,9.691234,0
2014-10-07,10.870000,10.870000,10.870000,10.870000,9.727029,0
2014-10-08,10.880000,10.880000,10.880000,10.880000,9.735978,0
2014-10-09,10.870000,10.870000,10.870000,10.870000,9.727029,0
2014-10-10,10.890000,10.890000,10.890000,10.890000,9.744927,0
2014-10-13,10.910000,10.910000,10.910000,10.910000,9.762820,0
