Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,170.360001,170.360001,170.360001,170.360001,154.258377,0
2014-01-02,168.880005,168.880005,168.880005,168.880005,152.918259,0
2014-01-03,168.820007,168.820007,168.820007,168.820007,152.863953,0
2014-01-06,168.399994,168.399994,168.399994,168.399994,152.483612,0
2014-01-07,169.419998,169.419998,169.419998,169.419998,153.407242,0
2014-01-08,169.440002,169.440002,169.440002,169.440002,153.425369,0
2014-01-09,169.500000,169.500000,169.500000,169.500000,153.479675,0
2014-01-10,169.889999,169.889999,169.889999,169.889999,153.832825,0
2014-01-13,167.770004,167.770004,167.770004,167.770004,151.913177,0
2014-01-14,169.580002,169.580002,169.580002,169.580002,153.552139,0
2014-01-15,170.460007,170.460007,170.460007,170.460007,154.348953,0
2014-01-16,170.229996,170.229996,170.229996,170.229996,154.140686,0
2014-01-17,169.580002,169.580002,169.580002,169.580002,153.552139,0
2014-01-21,170.050003,170.050003,170.050003,170.050003,153.977722,0
2014-01-22,170.160004,170.160004,170.160004,170.160004,154.077286,0
2014-01-23,168.649994,168.649994,168.649994,168.649994,152.710007,0
2014-01-24,165.130005,165.130005,165.130005,165.130005,149.522736,0
2014-01-27,164.330002,164.330002,164.330002,164.330002,148.798370,0
2014-01-28,165.339996,165.339996,165.339996,165.339996,149.712875,0
2014-01-29,163.669998,163.669998,163.669998,163.669998,148.200699,0
2014-01-30,165.520004,165.520004,165.520004,165.520004,149.875870,0
2014-01-31,164.449997,164.449997,164.449997,164.449997,148.906982,0
2014-02-03,160.690002,160.690002,160.690002,160.690002,145.502350,0
2014-02-04,161.929993,161.929993,161.929993,161.929993,146.625153,0
2014-02-05,161.649994,161.649994,161.649994,161.649994,146.371613,0
2014-02-06,163.740005,163.740005,163.740005,163.740005,148.264069,0
2014-02-07,165.919998,165.919998,165.919998,165.919998,150.238007,0
2014-02-10,166.179993,166.179993,166.179993,166.179993,150.473465,0
2014-02-11,168.020004,168.020004,168.020004,168.020004,152.139557,0
2014-02-12,168.059998,168.059998,168.059998,168.059998,152.175781,0
2014-02-13,169.050003,169.050003,169.050003,169.050003,153.072189,0
2014-02-14,169.880005,169.880005,169.880005,169.880005,153.823761,0
2014-02-18,170.100006,170.100006,170.100006,170.100006,154.022964,0
2014-02-19,169.000000,169.000000,169.000000,169.000000,153.026932,0
2014-02-20,170.050003,170.050003,170.050003,170.050003,153.977722,0
2014-02-21,169.750000,169.750000,169.750000,169.750000,153.706039,0
2014-02-24,170.800003,170.800003,170.800003,170.800003,154.656784,0
2014-02-25,170.570007,170.570007,170.570007,170.570007,154.448578,0
2014-02-26,170.600006,170.600006,170.600006,170.600006,154.475677,0
2014-02-27,171.470001,171.470001,171.470001,171.470001,155.263504,0
2014-02-28,171.949997,171.949997,171.949997,171.949997,155.698120,0
2014-03-03,170.690002,170.690002,170.690002,170.690002,154.557220,0
2014-03-04,173.289993,173.289993,173.289993,173.289993,156.911469,0
