Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,30.020000,30.020000,30.020000,30.020000,28.083715,0
2014-01-02,29.709999,29.709999,29.709999,29.709999,27.793716,0
2014-01-03,29.740000,29.740000,29.740000,29.740000,27.821785,0
2014-01-06,29.610001,29.610001,29.610001,29.610001,27.700165,0
2014-01-07,29.840000,29.840000,29.840000,29.840000,27.915331,0
2014-01-08,29.950001,29.950001,29.950001,29.950001,28.018232,0
2014-01-09,29.990000,29.990000,29.990000,29.990000,28.055656,0
2014-01-10,30.129999,30.129999,30.129999,30.129999,28.186625,0
2014-01-13,29.719999,29.719999,29.719999,29.719999,27.803072,0
2014-01-14,30.100000,30.100000,30.100000,30.100000,28.158558,0
2014-01-15,30.190001,30.190001,30.190001,30.190001,28.242756,0
2014-01-16,30.160000,30.160000,30.160000,30.160000,28.214691,0
2014-01-17,30.059999,30.059999,30.059999,30.059999,28.121143,0
2014-01-21,30.180000,30.180000,30.180000,30.180000,28.233404,0
2014-01-22,30.309999,30.309999,30.309999,30.309999,28.355019,0
2014-01-23,30.010000,30.010000,30.010000,30.010000,28.074364,0
2014-01-24,29.270000,29.270000,29.270000,29.270000,27.382093,0
2014-01-27,29.120001,29.120001,29.120001,29.120001,27.241774,0
2014-01-28,29.389999,29.389999,29.389999,29.389999,27.494354,0
2014-01-29,29.129999,29.129999,29.129999,29.129999,27.251122,0
2014-01-30,29.450001,29.450001,29.450001,29.450001,27.550484,0
2014-01-31,29.320000,29.320000,29.320000,29.320000,27.428873,0
2014-02-03,28.549999,28.549999,28.549999,28.549999,26.708534,0
2014-02-04,28.840000,28.840000,28.840000,28.840000,26.979830,0
2014-02-05,28.770000,28.770000,28.770000,28.770000,26.914349,0
2014-02-06,29.180000,29.180000,29.180000,29.180000,27.297899,0
2014-02-07,29.559999,29.559999,29.559999,29.559999,27.653387,0
2014-02-10,29.610001,29.610001,29.610001,29.610001,27.700165,0
2014-02-11,29.889999,29.889999,29.889999,29.889999,27.962107,0
2014-02-12,29.980000,29.980000,29.980000,29.980000,28.046301,0
2014-02-13,30.200001,30.200001,30.200001,30.200001,28.252113,0
2014-02-14,30.320000,30.320000,30.320000,30.320000,28.364374,0
2014-02-18,30.520000,30.520000,30.520000,30.520000,28.551470,0
2014-02-19,30.410000,30.410000,30.410000,30.410000,28.448566,0
2014-02-20,30.670000,30.670000,30.670000,30.670000,28.691795,0
2014-02-21,30.690001,30.690001,30.690001,30.690001,28.710506,0
2014-02-24,30.870001,30.870001,30.870001,30.870001,28.878897,0
2014-02-25,30.870001,30.870001,30.870001,30.870001,28.878897,0
2014-02-26,30.950001,30.950001,30.950001,30.950001,28.953737,0
2014-02-27,31.080000,31.080000,31.080000,31.080000,29.075354,0
2014-02-28,31.080000,31.080000,31.080000,31.080000,29.075354,0
2014-03-03,30.870001,30.870001,30.870001,30.870001,28.878897,0
2014-03-04,31.350000,31.350000,31.350000,31.350000,29.327936,0
2014-03-05,31.290001,31.290001,31.290001,31.290001,29.271807,0
2014-03-06,31.320000,31.320000,31.320000,31.320000,29.299870,0
2014-03-07,31.299999,31.299999,31.299999,31.299999,29.281162,0
2014-03-10,31.200001,31.200001,31.200001,31.200001,29.187614,0
2014-03-11,31.040001,31.040001,31.040001,31.040001,29.037926,0
2014-03-12,31.059999,31.059999,31.059999,31.059999,29.056643,0
2014-03-13,30.680000,30.680000,30.680000,30.680000,28.701151,0
2014-03-14,30.730000,30.730000,30.730000,30.730000,28.747923,0
2014-03-17,30.950001,30.950001,30.950001,30.950001,28.953737,0
2014-03-18,31.219999,31.219999,31.219999,31.219999,29.206322,0
2014-03-19,31.030001,31.030001,31.030001,31.030001,29.028574,0
2014-03-20,31.129999,31.129999,31.129999,31.129999,29.122124,0
2014-03-21,31.020000,31.020000,31.020000,31.020000,29.019222,0
2014-03-24,30.760000,30.760000,30.760000,30.760000,28.780630,0
2014-03-25,30.799999,30.799999,30.799999,30.799999,28.818054,0
2014-03-26,30.490000,30.490000,30.490000,30.490000,28.528002,0
2014-03-27,30.480000,30.480000,30.480000,30.480000,28.518650,0
2014-03-28,30.639999,30.639999,30.639999,30.639999,28.668354,0
2014-03-31,30.980000,30.980000,30.980000,30.980000,28.986473,0
2014-04-01,31.309999,31.309999,31.309999,31.309999,29.295240,0
2014-04-02,31.389999,31.389999,31.389999,31.389999,29.370089,0
2014-04-03,31.240000,31.240000,31.240000,31.240000,29.229744,0
2014-04-04,30.830000,30.830000,30.830000,30.830000,28.846123,0
2014-04-07,30.320000,30.320000,30.320000,30.320000,28.368942,0
2014-04-08,30.510000,30.510000,30.510000,30.510000,28.546717,0
2014-04-09,30.860001,30.860001,30.860001,30.860001,28.874195,0
2014-04-10,30.129999,30.129999,30.129999,30.129999,28.191168,0
2014-04-11,29.740000,29.740000,29.740000,29.740000,27.826267,0
2014-04-14,29.959999,29.959999,29.959999,29.959999,28.032108,0
2014-04-15,30.150000,30.150000,30.150000,30.150000,28.209885,0
2014-04-16,30.500000,30.500000,30.500000,30.500000,28.537361,0
