Date,Open,High,Low,Close,Adj Close,Volume
2001-12-31,11.810000,11.810000,11.810000,11.810000,9.515119,0
2002-01-02,11.770000,11.770000,11.770000,11.770000,9.482889,0
2002-01-03,11.890000,11.890000,11.890000,11.890000,9.579574,0
2002-01-04,12.040000,12.040000,12.040000,12.040000,9.700423,0
2002-01-07,11.930000,11.930000,11.930000,11.930000,9.611804,0
2002-01-08,11.920000,11.920000,11.920000,11.920000,9.603743,0
2002-01-09,11.920000,11.920000,11.920000,11.920000,9.603743,0
2002-01-10,11.940000,11.940000,11.940000,11.940000,9.619855,0
2002-01-11,11.820000,11.820000,11.820000,11.820000,9.523172,0
2002-01-14,11.640000,11.640000,11.640000,11.640000,9.378152,0
2002-01-15,11.720000,11.720000,11.720000,11.720000,9.442604,0
2002-01-16,11.530000,11.530000,11.530000,11.530000,9.289524,0
2002-01-17,11.680000,11.680000,11.680000,11.680000,9.410379,0
2002-01-18,11.560000,11.560000,11.560000,11.560000,9.313694,0
2002-01-22,11.470000,11.470000,11.470000,11.470000,9.241185,0
2002-01-23,11.660000,11.660000,11.660000,11.660000,9.394262,0
2002-01-24,11.750000,11.750000,11.750000,11.750000,9.466774,0
2002-01-25,11.800000,11.800000,11.800000,11.800000,9.507061,0
2002-01-28,11.800000,11.800000,11.800000,11.800000,9.507061,0
2002-01-29,11.580000,11.580000,11.580000,11.580000,9.329808,0
2002-01-30,11.720000,11.720000,11.720000,11.720000,9.442604,0
2002-01-31,11.750000,11.750000,11.750000,11.750000,9.466774,0
2002-02-01,11.730000,11.730000,11.730000,11.730000,9.450662,0
2002-02-04,11.480000,11.480000,11.480000,11.480000,9.249242,0
2002-02-05,11.460000,11.460000,11.460000,11.460000,9.233129,0
2002-02-06,11.380000,11.380000,11.380000,11.380000,9.168670,0
2002-02-07,11.280000,11.280000,11.280000,11.280000,9.088106,0
2002-02-08,11.530000,11.530000,11.530000,11.530000,9.289524,0
2002-02-11,11.700000,11.700000,11.700000,11.700000,9.426494,0
