Date,Open,High,Low,Close,Adj Close,Volume
2001-12-31,51.779999,51.779999,51.779999,51.779999,24.071783,0
2002-01-02,51.810001,51.810001,51.810001,51.810001,24.085726,0
2002-01-03,52.209999,52.209999,52.209999,52.209999,24.271681,0
2002-01-04,52.070000,52.070000,52.070000,52.070000,24.206600,0
2002-01-07,51.910000,51.910000,51.910000,51.910000,24.132210,0
2002-01-08,51.939999,51.939999,51.939999,51.939999,24.146158,0
2002-01-09,51.799999,51.799999,51.799999,51.799999,24.081068,0
2002-01-10,51.720001,51.720001,51.720001,51.720001,24.043888,0
2002-01-11,51.660000,51.660000,51.660000,51.660000,24.015995,0
2002-01-14,52.189999,52.189999,52.189999,52.189999,24.262377,0
2002-01-15,51.959999,51.959999,51.959999,51.959999,24.155460,0
2002-01-16,51.740002,51.740002,51.740002,51.740002,24.053181,0
2002-01-17,51.950001,51.950001,51.950001,51.950001,24.150805,0
2002-01-18,51.599998,51.599998,51.599998,51.599998,23.988104,0
2002-01-22,51.650002,51.650002,51.650002,51.650002,24.011341,0
2002-01-23,51.639999,51.639999,51.639999,51.639999,24.006693,0
2002-01-24,51.529999,51.529999,51.529999,51.529999,23.955561,0
2002-01-25,51.470001,51.470001,51.470001,51.470001,23.927673,0
2002-01-28,51.480000,51.480000,51.480000,51.480000,23.932299,0
2002-01-29,51.360001,51.360001,51.360001,51.360001,23.876524,0
2002-01-30,51.669998,51.669998,51.669998,51.669998,24.020641,0
2002-01-31,51.650002,51.650002,51.650002,51.650002,24.011341,0
2002-02-01,51.709999,51.709999,51.709999,51.709999,24.039242,0
2002-02-04,51.820000,51.820000,51.820000,51.820000,24.090366,0
2002-02-05,51.740002,51.740002,51.740002,51.740002,24.053181,0
2002-02-06,51.540001,51.540001,51.540001,51.540001,23.960205,0
2002-02-07,51.400002,51.400002,51.400002,51.400002,23.895119,0
2002-02-08,51.549999,51.549999,51.549999,51.549999,23.964859,0
2002-02-11,51.959999,51.959999,51.959999,51.959999,24.155460,0
2002-02-12,51.790001,51.790001,51.790001,51.790001,24.076427,0
2002-02-13,52.029999,52.029999,52.029999,52.029999,24.187998,0
2002-02-14,52.060001,52.060001,52.060001,52.060001,24.201939,0
2002-02-15,52.349998,52.349998,52.349998,52.349998,24.336769,0
2002-02-19,52.150002,52.150002,52.150002,52.150002,24.243790,0
2002-02-20,52.599998,52.599998,52.599998,52.599998,24.452982,0
2002-02-21,52.049999,52.049999,52.049999,52.049999,24.197300,0
2002-02-22,52.720001,52.720001,52.720001,52.720001,24.508774,0
2002-02-25,52.770000,52.770000,52.770000,52.770000,24.532009,0
2002-02-26,52.810001,52.810001,52.810001,52.810001,24.550613,0
2002-02-27,52.779999,52.779999,52.779999,52.779999,24.536665,0
2002-02-28,52.650002,52.650002,52.650002,52.650002,24.476225,0
2002-03-01,53.200001,53.200001,53.200001,53.200001,24.731916,0
2002-03-04,53.830002,53.830002,53.830002,53.830002,25.024803,0
2002-03-05,54.669998,54.669998,54.669998,54.669998,25.415297,0
2002-03-06,54.970001,54.970001,54.970001,54.970001,25.554762,0
2002-03-07,54.910000,54.910000,54.910000,54.910000,25.526857,0
2002-03-08,54.919998,54.919998,54.919998,54.919998,25.531519,0
2002-03-11,54.549999,54.549999,54.549999,54.549999,25.359512,0
2002-03-12,54.480000,54.480000,54.480000,54.480000,25.326965,0
2002-03-13,54.470001,54.470001,54.470001,54.470001,25.322323,0
2002-03-14,55.070000,55.070000,55.070000,55.070000,25.601255,0
2002-03-15,55.230000,55.230000,55.230000,55.230000,25.675631,0
